Dimensions,7
Normalised,20
evals,500
key,dist,emissions,MicroDepots,byMD,Bikes,Walkers,EVs,time,ActualEmissions,ActualMD,ActualByMD,ActualBikes,ActualWalkers,ActualEVs,ActualTime,sol
20:3:9:1:1:1:6,2312.45,20,3,9,1,1,1,6,114.31,6.00,44.59,4.00,2.00,1.00,5855412.00,S1C1SC4SC25SC20SC19SC2SC21SC22SC23SC5SC24SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC30SC48SC29SC28SC49SC27SC26SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD20C66WD22C70BC73BD22C65BD14C71WC72WD1C68EC67EC69ED18C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD32C74BC64BC18BC3B
17:2:9:1:1:1:3,2586.25,17,2,9,1,1,1,3,96.07,3.00,44.59,1.00,0.00001,2.00,4536288.00,S1C33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD30C66BC67BD23C73EC65EC69EC71EC72ED25C74EC70EC64EC68EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26E
17:2:9:1:1:1:4,2590.06,17,2,9,1,1,1,4,96.42,3.00,45.95,1.00,0.00001,2.00,4659521.00,S1C34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD12C71EC72EC65EC66EC74EC64EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33ED22C70BC73BD33C68EC67EC69E
20:9:15:2:1:3:20,10739.46,20,9,15,2,1,3,20,114.54,15.00,72.97,7.00,4.00,10.00,14251075.00,S1C26SC27SC49SC6SC7SC9SC10SC11SC8SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD16C71EC72EC73ED21C33EC34EC35EC36ED21C23WD15C68EC67EC69ED15C31WC47WD20C20BC19BD22C65BD23C30ED8C24BC12BC17BC16BC15BC13BC14BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD3C2BD6C37EC39ED4C38ED2C18BC3BC4BD2C5WD14C1EC25ED1C48EC29EC28ED27C74BC70BD27C64ED27C32WD27C21BC22BD29C66E
17:2:9:1:1:1:5,3312.15,17,2,9,1,1,1,5,99.59,4.00,44.59,0.00001,1.00,3.00,5343174.00,S1C33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD12C69EC73EC65EC66EC71ED22C72EC70EC68EC67EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26ED4C74ED2C64W
17:6:17:1:1:2:20,6284.66,17,6,17,1,1,2,20,97.89,11.00,83.78,3.00,2.00,6.00,12548656.00,S1C44SC6SC7SC9SC10SC11SC8SC13SC14SC62SC63SC61SD16C38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC55BC54BC53BC52BC50BC51BD17C69EC73ED15C37ED18C67EC71EC65EC66EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36ED1C68ED14C64ED3C24BD7C12WC17WC16WC15WD25C74BD8C70ED4C72W
16:8:18:1:1:3:20,9744.69,16,8,18,1,1,3,20,93.80,14.00,87.84,4.00,2.00,10.00,12473483.00,S1C6SC7SC9SC10SC11SC8SC13SC14SC15SD17C69ED17C67BD11C66BC18BD10C74EC70ED9C34EC35ED8C30BC48BC29BC28BC49BC27BC26BC56BC55BC54BC53BC52BC50BC51BC62BC63BC61BC44BD7C64ED7C31ED5C1WC3WC4WD4C71EC72ED26C47EC32ED23C73EC65ED19C5WC23WC24WC17WC16WD33C20BC19BC25BC2BC21BC22BC12BC40BC39BC38BC36BC37BC41BC42BC43BC45BC46BC57BC58BC59BC60BD30C68ED18C33E
20:13:13:1:1:6:20,19837.57,20,13,13,1,1,6,20,132.08,23.00,63.51,2.00,3.00,22.00,13711367.00,S1C28SC49SC27SC26SC43SC46SC45SC44SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C42ED21C18WD15C67BD34C68ED20C69ED22C65EC66ED11C34ED11C40ED9C30ED8C74ED3C4EC25EC20ED7C64WD5C31EC47ED4C48ED2C41ED14C70ED1C71EC73ED1C32ED12C29ED24C72ED25C3WD27C39ED26C33ED19C38ED19C5BC23BC24BC19BC21BC22BC2BC12BC17BC16BC15BC13BC14BC6BD35C1ED35C35EC36EC37E
9:12:20:1:1:6:20,19550.61,9,12,20,1,1,6,20,49.64,21.00,100.00,2.00,3.00,22.00,14611423.00,S1D16C69ED16C40ED21C71WD12C39ED11C29ED11C33ED9C30ED8C74ED3C41EC42EC43ED7C64WD5C1EC18ED4C70ED4C73ED4C48ED2C4BD14C68ED1C31EC47ED19C38ED19C5BC23BC24BC20BC19BC25BC2BC21BC22BC12BC17BC16BC15BC13BC14BC6BD30C28EC49EC27EC26EC46EC45EC44EC7EC9EC10EC11EC8EC51EC50EC52EC53EC54EC55EC56EC57EC58EC59EC60EC61EC62EC63ED35C67ED35C34EC35EC36ED24C72ED22C65EC66ED25C3WD27C37ED26C32E
19:5:8:1:1:1:20,2354.98,19,5,8,1,1,1,20,109.29,8.00,40.54,4.00,3.00,1.00,12377082.00,S1C31SC47SC30SC48SC29SC28SC49SC27SC26SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD12C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32BD11C1WC16WC17WC15WC13WC14WD25C74BD22C70BC73BD7C71BC72BC65BD5C64WD14C66WD29C68EC67EC69E
19:9:15:2:2:3:20,11614.58,19,9,15,2,2,3,20,108.42,15.00,72.97,6.00,7.00,11.00,13922282.00,S1C28SC49SC27SC26SC46SC45SC44SC51SC50SC52SC53SC54SC55SC56SC57SC59SC60SC61SC62SC63SD16C69ED13C3BC4BC20BD13C19WC21WD21C71ED21C67BC18BD22C23WC24WC17WC16WC15WD11C31ED11C34WC35WD10C33ED8C74ED3C65EC66EC68ED3C70BD3C41EC42EC43ED4C72WD4C73ED4C64WD5C5WD25C1ED2C47EC32ED18C30EC48EC29ED18C2BD18C22BC12BC40BC6BC11BC7BC8BC9BC10BC13BC14BC58BD30C36BC37BC38BC39BD35C25W
9:12:20:1:1:6:18,18940.20,9,12,20,1,1,6,18,52.63,21.00,100.00,4.00,2.00,21.00,10891952.00,S1D16C69ED16C28ED13C3WD12C41ED21C67ED24C72ED11C34ED9C73ED8C66BD8C74ED3C42EC43EC46EC45ED7C64WD5C1EC18ED4C71ED4C70EC65ED4C48EC29ED2C4BD14C68ED1C31BC47BD19C38EC39ED19C5BC23BC24BC20BC19BC25BC2BC21BC22BC12BC17BC16BC15BC13BC14BC6BD30C26EC27EC49EC7EC9EC10EC11EC8EC44EC51EC50EC52EC53EC54EC55EC56EC57EC58EC59EC60EC61EC62EC63ED35C35EC36ED32C40ED26C32EC33ED27C30ED27C37E
17:6:17:1:1:2:19,6459.00,17,6,17,1,1,2,19,98.08,10.00,83.78,2.00,2.00,6.00,11572270.00,S1C44SC6SC7SC9SC10SC8SC51SC50SC52SC62SC63SC61SD16C29WC28WC49WC27WC55WC54WC53WD17C48ED13C69ED24C4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BC15BD23C30ED3C31ED1C68ED18C14WC13WC11WD35C67EC73EC65EC66EC71EC72EC74EC70EC64EC1EC18EC3ED31C47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26B
20:12:16:1:1:6:8,20964.05,20,12,16,1,1,6,8,118.33,21.00,81.08,2.00,0.00001,24.00,6427334.00,S1C44SC6SC7SC9SC10SC11SC8SC13SC14SC15SC51SC62SC63SC61SD16C29ED17C35ED12C36ED12C40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC55BC54BC53BC52BC50BD11C47ED11C37ED9C34ED8C74ED3C39ED7C64ED25C18ED22C65EC66ED23C73ED24C72ED28C3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BD27C48ED26C70ED26C31ED4C71ED2C38ED14C68ED1C69ED1C1ED19C30ED35C67ED35C32EC33E
20:12:16:1:1:6:9,20020.21,20,12,16,1,1,6,9,120.89,21.00,79.73,2.00,0.00001,23.00,6974546.00,S1C44SC6SC7SC9SC10SC11SC8SC13SC14SC15SC51SC50SC62SC63SC61SD16C37ED17C32ED13C31ED12C35ED12C39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC29BC55BC54BC53BC52BD11C66ED11C36ED9C47ED8C74ED3C38ED7C64ED5C65ED4C71ED2C48ED14C68ED1C69ED19C33ED35C67ED35C1EC18ED23C73ED25C30ED28C3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BD27C34ED26C70ED26C72E
20:9:7:1:1:2:20,8382.62,20,9,7,1,1,2,20,128.73,16.00,35.14,5.00,5.00,8.00,13238941.00,S1C30SC48SC29SC28SC49SC27SC26SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC24SC21SC22SC23SC2SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C69ED24C1ED22C18BD23C4WC20WC19WC25WD11C70ED9C71BD8C74ED8C31BD2C64WD1C65ED18C68ED20C67BD20C66WD25C32WC33WC34WC35WC36WC37WD7C73ED5C72WD30C3BD35C47E
20:5:14:1:1:2:7,6349.76,20,5,14,1,1,2,7,114.80,9.00,70.27,3.00,1.00,6.00,6109041.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC5SC24SC21SC22SC23SC2SC11SC8SD22C32ED9C47BD2C64WD2C65EC66EC72EC1EC18EC3EC4EC25EC20EC19ED14C71ED4C31BD5C74ED26C73BC70BD32C68EC67EC69ED30C33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC30EC48EC29EC28EC49EC27EC26EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10E
20:9:9:3:1:1:20,7055.67,20,9,9,3,1,1,20,118.87,15.00,47.30,10.00,4.00,5.00,13511609.00,S1C48SC29SC28SC49SC27SC26SC39SC41SC42SC43SC46SC45SC44SC40SC12SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C34BD21C30WD21C32BC33BD22C35EC36EC37ED23C71BD23C73ED23C47BD24C72BC67BD9C2BD3C19BC21BC22BD4C64EC74EC70EC65EC66ED5C3WC4WC20WD28C25BD27C38WD14C68EC69ED14C31BD1C5WC23WC24WC17WD33C1ED35C18B
16:7:16:1:1:3:16,9691.63,16,7,16,1,1,3,16,92.12,12.00,78.38,3.00,3.00,10.00,10038076.00,S1C26SC27SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C1WD17C69EC73ED12C31BD11C72WD11C18BD8C74EC70ED8C30ED7C68ED5C71BC66BD5C64WD25C32EC33EC34EC35EC36EC37EC38EC39EC41EC42ED23C65ED23C3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC24EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC40EC43EC46EC45EC44EC28EC49ED24C47ED20C67ED35C48EC29E
19:5:8:1:1:1:18,4452.85,19,5,8,1,1,1,18,110.57,8.00,37.84,1.00,3.00,4.00,10936277.00,S1C48SC29SC28SC49SC27SC26SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC24SC23SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C69ED10C30ED8C64BC74BC70BD3C72WD25C73ED23C71WD20C67EC65EC66EC68EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22ED18C31WC47WC32WC33WC34WC35W
19:5:8:1:1:1:17,3995.18,19,5,8,1,1,1,17,106.59,8.00,40.54,4.00,2.00,3.00,10586442.00,S1C33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C31WD15C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32BD33C68ED22C73BD28C74BC70BD5C64WD4C47BC30BC48BC29BD2C71EC72EC65EC66EC69ED2C67EC1E
19:5:8:1:1:1:16,4783.45,19,5,8,1,1,1,16,109.81,9.00,41.89,4.00,2.00,4.00,10038076.00,S1C30SC48SC29SC28SC49SC27SC26SC38SC39SC41SC42SC43SC46SC45SC44SC40SC37SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C1WD17C32EC33ED22C70BD8C31EC47ED6C74ED5C64WD4C71BC72BC65BD19C66BC73BD30C68EC67EC69ED30C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC34BC35BC36B
19:5:8:1:1:1:19,3266.88,19,5,8,1,1,1,19,109.11,8.00,37.84,5.00,2.00,2.00,11422508.00,S1C34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C66BD13C1WC32WC33WD12C71WC72WD11C31BC47BD8C64BC18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BD20C70BC65BD33C73ED32C74BD32C68EC67EC69E
20:5:3:1:1:2:10,5703.88,20,5,3,1,1,2,10,128.68,8.00,13.51,1.00,2.00,6.00,7443462.00,S1C69SC1SC18SC3SC4SC25SC20SC19SC2SC21SC22SC23SC5SC32SC31SC47SC30SC48SC29SC28SC49SC27SC26SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD22C65ED10C73ED24C72WD5C74EC70ED4C66BD2C71ED2C64WD14C67ED35C68E
20:5:3:1:1:2:19,5972.47,20,5,3,1,1,2,19,117.87,9.00,16.22,4.00,1.00,6.00,11674270.00,S1C31SC47SC32SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC18SC3SC4SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C69ED15C68ED10C65BD10C73ED10C71BD9C70BD3C72WC1WD5C64ED25C74ED14C67ED1C66B
18:10:15:2:1:2:20,8842.46,18,10,15,2,1,2,20,104.93,17.00,74.32,7.00,3.00,8.00,12549619.00,S1C29SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C4BD13C5BD21C2WD22C71BD23C73ED24C72BC67BD24C37EC39EC41EC42EC43EC46EC45EC44EC40EC12ED9C20BD3C25BC19BC21BC22BD6C69ED5C1WC18WC3WD4C64EC74EC70EC65EC66ED14C30EC48ED1C31WC47WC32WC33WD20C34EC35EC36ED27C38ED33C68ED31C23BC24BC6BC11BC7BC8BC9BC10BC17BC16BC15BC13BC14B
20:5:3:1:1:2:17,5722.96,20,5,3,1,1,2,17,125.46,8.00,16.22,1.00,1.00,6.00,10407490.00,S1C31SC47SC32SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC18SC3SC4SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C1WD12C65EC66ED11C73BC70BD2C71EC72ED5C64EC74ED33C67ED30C68ED35C69E
20:8:13:1:1:3:20,9754.61,20,8,13,1,1,3,20,123.72,14.00,63.51,3.00,3.00,10.00,13551540.00,S1C30SC12SC13SC14SC15SC6SC7SC9SC10SC11SC8SC25SC20SC19SC2SC21SC22SC44SC51SC50SC52SC53SC54SC55SC61SC62SC63SD16C69EC73ED17C71WD17C34ED13C1EC3EC4ED11C66BC18BD3C47ED7C64WD5C32EC33ED4C65BD2C74EC70ED26C35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC29BC48BD35C67ED33C72ED33C31ED30C68ED31C5WC23WC24WC17WC16W
19:3:10:1:1:1:20,2449.74,19,3,10,1,1,1,20,110.67,6.00,50.00,4.00,3.00,1.00,12950856.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC21SC22SC23SC2SC24SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD13C66WD13C65BC18BC3BD12C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD26C73BD7C64BC74BC70BD4C72WC71WD4C1WC4WC20WC19WD18C68EC67EC69E
19:3:10:1:1:1:19,2875.36,19,3,10,1,1,1,19,111.23,5.00,51.35,1.00,2.00,2.00,11582903.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC24SC21SC22SC23SC2SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD9C74EC70EC73EC65EC66EC71EC72EC1EC18EC3ED3C4WC20WC19WC25WD4C64WD29C68EC67EC69ED32C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60B
15:5:18:1:1:3:5,8790.30,15,5,18,1,1,3,5,88.65,9.00,90.54,1.00,0.00001,10.00,5372177.00,S1C62SC63SC57SC58SC59SC60SC61SD17C69EC66ED15C68ED15C67ED18C31EC47EC32EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC30EC48EC29EC28EC49EC27EC26EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC5EC25EC20EC19EC2EC21EC22EC23EC3EC4EC24EC51EC50EC52EC53EC54EC55EC56ED2C70ED10C71EC72ED8C64BD4C1EC18ED22C65ED26C73ED26C74E
19:3:10:1:1:1:18,2393.61,19,3,10,1,1,1,18,109.65,6.00,50.00,4.00,2.00,1.00,11087697.00,S1C30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC21SC22SC23SC2SC24SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD16C66WD12C1WC4WC20WC19WD24C72BC73BC70BD8C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD1C71BC65BD35C68EC67EC69ED35C74BC64BC18BC3B
15:5:18:1:1:3:7,8682.98,15,5,18,1,1,3,7,83.81,9.00,87.84,0.00001,0.00001,10.00,5980347.00,S1C62SC63SC55SC56SC57SC58SC59SC60SC61SD17C71ED15C68ED15C67EC69ED22C65ED11C74ED8C64ED14C73EC66ED28C31EC47EC32EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC30EC48EC29EC28EC49EC27EC26EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC5EC25EC20EC19EC2EC21EC22EC23EC18EC3EC4EC24EC51EC50EC52EC53EC54ED26C70EC1ED24C72E
19:3:10:1:1:1:17,2741.57,19,3,10,1,1,1,17,107.23,5.00,48.65,0.00001,3.00,2.00,10657735.00,S1C29SC28SC49SC27SC26SC41SC42SC43SC46SC45SC44SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD19C33WC34WC35WC36WC37WC38WC39WC40WD11C70WD9C72WD23C73EC65EC66EC69EC71ED32C68EC67EC74EC64EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48E
19:3:10:1:1:1:16,5433.72,19,3,10,1,1,1,16,111.77,6.00,50.00,2.00,2.00,5.00,10115570.00,S1C30SC48SC29SC28SC49SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC4SC24SC44SC51SC50SC52SC53SC54SC55SC61SC62SC63SD16C69EC73EC65EC66EC71ED16C72BC70BC74BD15C68EC67ED15C32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BD18C18WC3WD24C1ED6C64WD6C47ED4C31E
20:13:16:3:2:3:20,11512.81,20,13,16,3,2,3,20,123.21,22.00,82.43,11.00,7.00,10.00,14232564.00,S1C37SC44SC6SC7SC9SC10SC11SC8SC51SC50SC62SC63SC61SD16C69ED16C47BD17C67BD13C1WD12C31ED12C38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC29BC55BC54BC53BC52BD21C4WC20WD21C36ED21C19WD15C35ED20C32BC33BD23C34ED25C74EC70ED10C71ED10C66WD9C2BD14C64ED1C18BC3BD18C5BD33C68ED35C22WC14WC13WC12WD32C30EC48ED6C25BD5C65BD5C23WC24WC17WC16WC15WD7C21BD4C72WD27C73B
17:11:18:3:1:4:20,13821.70,17,11,18,3,1,4,20,100.42,19.00,89.19,10.00,5.00,13.00,13419386.00,S1C44SC51SC50SC52SC53SC62SC63SC61SD16C67BD16C69ED17C39BD13C18BC3BD13C25BC2BC21BD13C22WC16WD13C6BC7BC8BC9BC10BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC55BC54BD12C40BC41BD21C71ED21C31BC47BD15C32BD18C48EC29EC28ED1C38ED9C5WD10C30ED8C64ED8C34EC35ED3C42EC43ED7C20BC19BD7C23WC24WD6C14WC11WD4C74EC70EC73ED25C1EC4ED11C65EC66EC68ED11C33ED11C36WC37WD24C72ED30C12BC17BC15BC13B
17:3:15:1:1:2:4,6740.14,17,3,15,1,1,2,4,99.45,6.00,72.97,0.00001,0.00001,7.00,4684002.00,S1C50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC5SC24SC23SC22SC10SC11SC8SD17C31ED12C32EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC30EC48EC29EC28EC49EC27EC26EC12EC17EC16EC14EC15EC13EC6EC7EC9ED15C68EC67EC69ED29C51ED27C71EC72EC1EC18EC3EC4EC25EC20EC19EC2EC21ED27C47ED4C64EC74EC70EC73EC65EC66E
20:5:13:1:1:2:5,6905.13,20,5,13,1,1,2,5,112.99,8.00,66.22,3.00,0.00001,7.00,5315475.00,S1C48SC29SC28SC49SC27SC26SC6SC7SC9SC10SC11SC8SC13SC14SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD15C71EC72ED33C73EC65ED24C66ED24C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD8C64BD14C4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BC15BD4C1EC18EC3ED4C30ED27C74EC70ED32C68EC67EC69E
17:3:15:1:1:2:3,5680.14,17,3,15,1,1,2,3,96.63,6.00,77.03,0.00001,0.00001,6.00,4283178.00,S1C50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC24SC10SC11SC8SD21C71EC72EC66EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15EC13EC6EC7EC9ED23C51ED26C74EC70ED7C64ED1C68ED31C67EC69EC73EC65E
18:10:15:2:1:2:18,9988.29,18,10,15,2,1,2,18,106.34,17.00,74.32,9.00,4.00,9.00,11121628.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC21SC22SC23SC19SC24SD16C69ED16C71ED16C18BD13C1WD12C31ED21C25WD21C35ED20C4BC20BD23C47ED10C72WD10C73ED9C5BD7C2BD6C32BD5C65BD4C64WD27C74BC70BD27C33EC34ED1C67BC66BD18C3BD33C68ED30C30EC48EC29EC28EC49EC27EC26EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8E
20:5:13:1:1:2:7,7756.11,20,5,13,1,1,2,7,115.95,9.00,64.86,1.00,0.00001,8.00,5900768.00,S1C20SC19SC2SC21SC22SC23SC5SC24SC6SC7SC9SC10SC11SC8SC62SC63SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SD16C69EC73ED22C3EC4ED9C74BD8C64ED14C51ED34C68EC67EC71EC72EC65EC66EC70EC1EC18ED35C50ED31C31EC47EC32EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC30EC48EC29EC28EC49EC27EC26EC12EC17EC16EC14EC15EC13ED4C25E
20:5:3:1:1:2:20,5862.81,20,5,3,1,1,2,20,127.81,9.00,16.22,2.00,2.00,6.00,11862081.00,S1C31SC47SC32SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC18SC3SC4SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C71ED17C70BD13C69ED15C67EC66ED30C68ED23C73EC65ED8C74BD4C1WD5C72WD26C64E
20:10:7:2:1:2:18,9880.55,20,10,7,2,1,2,18,123.46,17.00,36.49,8.00,4.00,9.00,11140748.00,S1C48SC29SC28SC49SC27SC26SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC21SC22SC23SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C69ED16C18BD17C67BD13C1WD12C31ED21C3WC4WD21C25WD21C30ED15C32ED20C20BC19BD23C47ED25C74EC70ED6C33BD5C71BD7C2BD4C64WD27C73EC65ED27C34EC35ED1C66BC72BD18C5BD33C68E
