key,dist,emissions,MicroDepots,byMD,Bikes,Walkers,EVs,time,ActualEmissions,ActualMD,ActualByMD,ActualBikes,ActualWalkers,ActualEVs,ActualTime,sol
12:1:14:1:1:1:3,3084.41,12,1,14,1,1,1,3,42.25,2.00,70.18,1.00,0.00001,3.00,2631524.00,S1C2SC49SC1SC35SC37SC38SC15SC8SC9SC51SC52SC56SC21SC54SC13SC14SC12SD35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED35C44EC42EC43EC4EC39EC40EC7EC16EC17EC18EC19EC20EC55EC57EC10EC22ED28C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED28C11B
14:4:14:1:2:1:7,3321.87,14,4,14,1,2,1,7,48.69,7.00,71.93,0.00001,6.00,3.00,3794520.00,S1C42SC43SC44SC7SC15SC8SC9SC51SC52SC56SC11SC54SC13SC14SC12SC19SD16C35WD15C50EC31EC30EC29EC28EC25EC10EC22EC55EC57EC20EC21ED15C53EC41EC39EC40EC45EC46ED31C37WD31C38WC36WD29C16WC17WC18WD3C24WC26WC27WD4C23WD2C1EC2EC49EC3EC32EC6EC33EC4EC5EC34EC48EC47E
18:5:10:1:1:1:10,2123.37,18,5,10,1,1,1,10,63.85,9.00,49.12,4.00,4.00,1.00,4678194.00,S1C3SC32SC6SC33SC4SC5SC34SC48SC47SC42SC43SC41SC40SC45SC46SC44SC7SC18SC19SC51SC52SC56SC8SC9SC13SC14SC12SC1SC35SD19C2BC49BD35C15WC16WC17WD31C38BC37BC53BD32C36WC39WD10C25EC10EC22EC55EC57EC20EC21EC11EC54ED26C23WD4C24WC26WC27WD2C50BD14C31BC30BC29BC28B
12:1:14:1:1:1:4,2990.13,12,1,14,1,1,1,4,43.93,2.00,68.42,0.00001,0.00001,3.00,3094800.00,S1C2SC49SC1SC35SC37SC38SC15SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SD35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED35C44EC42EC43EC4EC39EC40EC7EC16EC17EC18EC19EC20EC55EC57EC10EC22EC24ED26C26EC25EC23EC28EC27EC30EC31EC50EC29E
15:6:9:2:1:1:3,2953.14,15,6,9,2,1,1,3,53.88,10.00,47.37,6.00,2.00,2.00,2575661.00,S1C2SC49SC3SC32SC6SC33SC36SC42SC43SC47SC5SC34SC48SC4SC41SC40SC45SC46SC55SC57SC20SC21SC54SC15SC16SC17SC18SC19SC44SC7SD33C39WD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED13C1BD24C8BC9BD10C52BC51BC56BD9C35ED8C13BC14BC12BD7C22WC11WD6C10BD32C38BC37BC53B
19:4:7:1:2:1:9,1861.99,19,4,7,1,2,1,9,67.35,7.00,36.84,1.00,5.00,1.00,4283803.00,S1C2SC49SC3SC32SC6SC4SC5SC34SC48SC47SC42SC43SC53SC41SC39SC40SC45SC46SC44SC37SC7SC16SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SC15SC1SC35SD34C33WD21C31WD32C38WC36WD29C17BC18BC19BC20BC55BC57BC10BC22BD28C23WD7C26EC25EC28EC27EC30EC29EC50ED4C24W
19:4:7:1:2:1:6,1136.57,19,4,7,1,2,1,6,67.90,7.00,33.33,1.00,6.00,0.00001,3581384.00,S1C2SC49SC3SC32SC6SC33SC4SC5SC34SC48SC47SC42SC43SC31SC30SC29SC25SC54SC51SC52SC56SC8SC9SC13SC14SC12SC21SC45SC46SC50SC53SC41SC39SC40SC44SC37SC7SC1SD23C28WD10C24WC26WC27WD28C22WC11WD27C23WD16C35WD31C38WC36WD35C15BC16BC17BC18BC19BC20BC55BC57BC10B
15:3:12:1:1:2:6,4660.05,15,3,12,1,1,2,6,54.18,5.00,61.40,1.00,0.00001,5.00,3544051.00,S1C34SC48SC4SC5SC47SC42SC43SC40SC45SC46SC44SC37SC38SC7SC16SC17SC18SC19SC13SC14SC12SC15SD17C50EC27EC26EC25EC23EC10EC22EC55EC57EC20EC21EC11ED13C31BC30BC29BC28BD5C24ED5C54EC51EC52EC56EC8EC9ED2C1ED14C35EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39E
17:4:15:2:1:1:7,2838.61,17,4,15,2,1,1,7,60.65,7.00,73.68,5.00,1.00,2.00,3877773.00,S1C34SC48SC42SC43SC40SC45SC46SC44SC8SC9SC13SC14SC12SC21SC7SD13C1BC35BD13C50BD21C2BC49BC4BC5BC47BD25C26WC27WC24WD26C25EC11EC54EC51EC52EC56ED2C31BC30BC29BC28BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD31C38EC37EC6EC33EC3EC32EC36EC53EC41EC39E
19:4:7:1:2:1:8,1968.48,19,4,7,1,2,1,8,67.92,7.00,35.09,2.00,5.00,1.00,4023609.00,S1C33SC32SC6SC4SC5SC34SC48SC47SC42SC43SC10SC22SC1SC53SC41SC39SC40SC45SC46SC44SC7SC16SC17SC18SC19SC20SC55SC57SC21SC11SC54SC8SC9SC13SC14SC12SC15SD21C31WD11C24EC26EC25EC28EC27EC29EC2EC49EC3ED10C52BC51BC56BD26C23WD2C50BC30BD1C35WD32C37WD32C38WC36W
19:4:7:1:2:1:7,1188.10,19,4,7,1,2,1,7,67.00,7.00,33.33,2.00,5.00,0.00001,3740917.00,S1C2SC49SC3SC32SC6SC33SC36SC53SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC29SC28SC25SC10SC54SC51SC52SC56SC8SC9SC13SC14SC12SC21SC44SC37SC38SC7SD16C50BC31BC30BD10C24WC26WC27WD27C22WC11WD7C23WD29C18WC19WC20WC55WC57WD35C15WC16WC17WD1C1BC35B
15:3:12:1:1:2:7,4564.53,15,3,12,1,1,2,7,55.52,5.00,61.40,0.00001,0.00001,5.00,3723501.00,S1C35SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC17SC18SC19SC20SC21SC45SC46SC44SC7SD15C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED8C1ED27C57ED26C24EC26EC25EC23EC28EC27EC30EC31EC50EC29EC10EC22EC55ED32C38EC37EC4EC5EC34EC48EC47EC42EC43EC40E
13:6:14:1:1:2:5,4948.59,13,6,14,1,1,2,5,46.64,10.00,68.42,3.00,2.00,5.00,3317354.00,S1C46SC47SC5SC34SC48SC3SC32SC6SC36SC53SC42SC43SC4SC41SC39SC40SC37SC38SD16C50EC31EC30EC29EC27EC25EC23EC2EC49ED23C28BC26BC24BD8C1BC35BD6C22EC11ED5C21WC7WC44WD28C54EC52EC56EC8EC9EC13EC14EC12EC15EC16ED26C10ED29C17BC18BC19BC20BC55BC57BC51BD34C33WD30C45E
15:4:11:1:1:1:4,1873.12,15,4,11,1,1,1,4,55.28,7.00,56.14,2.00,4.00,1.00,2959244.00,S1C50SC31SC30SC29SC25SC34SC48SC44SC42SC43SC40SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SC37SC1SC35SD22C28WD10C24WC26WC27WD15C2EC49EC3EC32EC6EC33EC53EC41EC39ED20C5WC4WD30C7BC45BC46BC47BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD32C38WC36W
15:4:11:1:1:1:3,1979.51,15,4,11,1,1,1,3,54.25,7.00,52.63,4.00,2.00,1.00,2773473.00,S1C11SC54SC51SC52SC8SC9SC21SC45SC46SC47SC5SC34SC48SC3SC32SC6SC33SC36SC44SC42SC43SC4SC39SC40SC7SC1SC35SD17C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD23C28WD9C24EC26EC25EC23EC27EC30EC31EC50EC29ED26C13BC14BC12BD30C41WD32C38BC37BC53BD19C2BC49B
15:4:11:1:1:1:2,2087.71,15,4,11,1,1,1,2,53.86,7.00,56.14,4.00,4.00,1.00,2424964.00,S1C2SC49SC3SC32SC6SC33SC4SC5SC34SC48SC47SC42SC43SC31SC30SC29SC25SC50SC53SC41SC39SC40SC45SC46SC44SD24C28BC13BC12BC7BD3C27WD18C1BD16C35WD35C15WC16WC14WD29C8EC9EC51EC52EC56EC21EC11EC54EC24EC26ED29C17BC18BC19BC20BC55BC57BC10BC22BC23BD32C37BD32C38WC36W
16:10:16:2:2:3:5,8529.61,16,10,16,2,2,3,5,58.98,17.00,80.70,6.00,6.00,9.00,3235458.00,S1C4SC42SC43SC44SC40SC7SC16SC17SC18SC19SC37SD20C31ED21C15BD12C35WD11C25ED10C11WD10C13BC14BC12BD9C52BD3C24WD7C10EC22ED25C26WD25C55EC57EC20EC21EC54EC51EC56EC8EC9ED22C3ED22C28BD23C29ED27C23WD4C30ED4C27WD18C1EC50ED19C2BC49BD30C45EC46EC47EC5EC34EC48EC33EC32EC6EC36EC53EC41EC39ED32C38B
15:4:11:1:1:1:8,1991.14,15,4,11,1,1,1,8,55.20,7.00,56.14,4.00,2.00,1.00,4004940.00,S1C3SC32SC6SC33SC53SC41SC39SC40SC45SC46SC42SC43SC34SC48SC44SC37SC7SC8SC9SC13SC14SC12SC21SC11SC54SD20C47WC5WC4WD21C35BC1BD19C2BC49BD32C38WC36WD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BD28C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED4C52BC51BC56B
15:4:11:1:1:1:7,1994.08,15,4,11,1,1,1,7,54.24,7.00,52.63,4.00,2.00,1.00,3754701.00,S1C3SC32SC6SC33SC4SC5SC34SC48SC47SC42SC43SC53SC41SC39SC40SC45SC46SC44SC37SC7SC8SC9SC13SC14SC12SC21SC54SD16C35BC1BD17C2BC49BD12C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD32C38WC36WD3C52BC51BD7C11WD5C24EC26EC25EC23EC28EC27EC30EC31EC50EC29E
15:4:11:1:1:1:6,1942.43,15,4,11,1,1,1,6,54.29,7.00,56.14,3.00,3.00,1.00,3646180.00,S1C53SC41SC39SC40SC45SC46SC42SC43SC44SC37SC7SC16SC8SC9SC51SC52SC56SC21SC11SC54SC13SC14SC12SC15SC1SD16C35WD15C2BC49BD31C38WC36WD29C17BC18BC19BC20BC55BC57BC10BC22BC23BD28C25EC50EC3EC32EC6EC33EC4EC5EC34EC48EC47ED25C26WC27WC24WD2C31BC30BC29BC28B
15:4:11:1:1:1:5,1921.88,15,4,11,1,1,1,5,55.13,7.00,52.63,3.00,3.00,1.00,3127816.00,S1C2SC49SC3SC32SC6SC36SC42SC43SC5SC34SC48SC4SC44SC54SC51SC52SC8SC9SC13SC14SC12SC21SC37SC38SC41SC40SC1SD34C33WD33C53BC39BD30C7BC45BC46BC47BD17C31EC30EC29EC28EC27EC26EC24EC25EC23EC50ED13C35WD26C11WD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56B
15:4:11:1:1:1:9,3375.28,15,4,11,1,1,1,9,52.63,7.00,54.39,2.00,3.00,3.00,4318468.00,S1C40SC45SC46SC44SC37SC38SC7SC16SC17SC18SC19SC20SC55SC57SC10SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SD33C42EC43EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41EC39ED27C26EC25EC23EC28EC27EC30EC31EC50EC29ED3C22WD4C24BD4C11WD2C1ED14C2BC49BC4BD1C35W
13:4:17:1:1:1:11,3358.82,13,4,17,1,1,1,11,48.33,7.00,84.21,1.00,4.00,3.00,4912128.00,S1C48SC42SC43SC40SC45SC46SC44SC37SC38SD21C47WC5WC4WD10C12WC16WD8C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED8C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED2C35WC34WD6C10BC22BC56BC13BC14BD4C18WC17WC19WC7WD26C55EC57EC20EC21EC11EC54EC51EC52EC8EC9EC15E
13:6:14:1:1:2:3,5751.38,13,6,14,1,1,2,3,45.19,11.00,68.42,4.00,1.00,6.00,2783916.00,S1C33SC32SC6SC36SC53SC44SC46SC47SC5SC34SC48SC4SC42SC43SC39SC40SC37SC38SD16C35BC3BD12C50ED8C52BC51BC56BD3C13BC14BC12BD7C24ED6C26ED5C10EC22EC55EC57EC20EC21EC11EC54EC8EC9ED4C25EC23EC28EC27EC30EC31EC29EC2EC49ED14C1ED30C41WD35C15BC16BC17BC18BC19BC7BC45B
10:7:20:3:1:1:4,3935.98,10,7,20,3,1,1,4,35.64,12.00,100.00,8.00,1.00,3.00,2848306.00,S1D34C33BC3BC32BD32C38BC37BC53BD24C34EC48EC4EC5EC47EC42EC43EC40EC45ED23C8EC9EC15EC16EC17EC18EC19EC44EC46EC1EC35EC7ED11C13BC14BC12BD9C52BC51BC56BD8C24BC26BD2C31BC30BC29BC28BD4C25EC23EC50EC2EC49EC6EC36EC41EC39ED25C27WD28C54BD26C10BC22BC55BC57BC20BC21BC11B
17:4:15:2:1:1:5,2967.48,17,4,15,2,1,1,5,60.19,7.00,75.44,6.00,1.00,2.00,3369352.00,S1C34SC48SC54SC8SC9SC14SC12SC21SC45SC46SC44SC37SC38SC7SD34C4BC5BC47BC42BC43BD34C33BC3BC32BD18C1BC35BD18C2EC49EC6EC36EC53EC41EC39EC40ED13C15BC16BC17BC18BC19BC20BC57BC51BD22C13BC56BD25C11WD4C52BD2C24EC26EC25EC23EC28EC27EC30EC31EC50EC29EC10EC22EC55E
17:4:15:2:1:1:4,2961.75,17,4,15,2,1,1,4,59.43,7.00,73.68,6.00,1.00,2.00,3121046.00,S1C42SC43SC40SC45SC44SC37SC7SC8SC9SC51SC52SC56SC13SC14SC12SD16C46BC47BC5BC34BC48BC4BD23C28BC26BD23C25EC10EC22EC55EC57EC20EC21EC11EC54ED28C23BD5C24BD1C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED1C35BC50BC15BC16BC17BC18BC19BD20C31BC30BC29BC27BD19C38W
10:7:20:3:1:1:3,3933.74,10,7,20,3,1,1,3,34.97,12.00,100.00,8.00,1.00,3.00,2827624.00,S1D34C33BC3BC32BD32C38BC37BC53BD24C35EC40EC45EC46EC44EC7EC16EC17EC18EC19EC15ED11C8BC9BD10C52BC51BC56BD9C13BC14BC12BD8C24EC26EC25EC23EC27EC50EC2EC49EC6EC36EC41EC39ED2C31BC30BC29BC28BD4C1EC34EC48EC4EC5EC47EC42EC43ED25C11WD28C54BD26C10BC22BC55BC57BC20BC21B
10:7:20:3:1:1:5,3986.71,10,7,20,3,1,1,5,37.60,13.00,100.00,8.00,2.00,3.00,3394020.00,S1D34C33BC3BC32BD31C38WC36WD32C37BC53BC39BD13C1BC35BD11C7BC45BD10C52BC51BC56BD8C24EC26EC25EC23EC27EC50EC2EC49EC6EC4EC5EC34ED2C31BC30BC29BC28BD4C10EC22EC55EC57EC20EC21EC54EC8EC9EC13ED25C11WD24C48EC42EC43EC40ED28C44BC41BD26C14BC12BC16BC17BC18BC19BC15BC46BC47B
10:7:20:3:1:1:2,4017.91,10,7,20,3,1,1,2,35.95,12.00,100.00,9.00,1.00,3.00,2359131.00,S1D15C33BC36BD18C1BC35BD2C31BC30BC29BC28BD9C10EC54EC55EC57EC20EC21EC8EC9EC15EC16EC17EC18EC19EC45ED10C4EC42EC43EC40ED25C26BC24BD22C13BC14BC12BD6C46BC47BC5BC34BC48BD6C22WC11WD4C52BC51BC56BD27C25EC23EC27EC50EC2EC49EC3EC32EC6ED29C7BC44BC41BC39BD31C38BC37BC53B
10:7:20:3:1:1:1,3924.69,10,7,20,3,1,1,1,35.81,12.00,100.00,8.00,1.00,3.00,2271446.00,S1D34C33BC3BC32BD20C1EC35EC44EC46EC7EC16EC17EC18EC19EC8EC9EC15ED24C34EC48EC4EC5EC47EC42EC43EC40EC45ED11C13BC14BC12BD10C24BC26BD9C52BC51BC56BD25C27WD28C54BD26C10BC22BC55BC57BC20BC21BC11BD4C25EC23EC50EC2EC49EC6EC36EC41EC39ED2C31BC30BC29BC28BD32C38BC37BC53B
20:6:9:1:2:1:5,2190.07,20,6,9,1,2,1,5,71.95,10.00,45.61,4.00,5.00,1.00,3277895.00,S1C3SC32SC6SC33SC4SC5SC34SC48SC47SC42SC43SC55SC57SC20SC21SC11SC54SC8SC9SC15SC16SC17SC18SC19SC12SC45SC46SC40SC44SC1SC7SD33C53BC39BD21C31WD13C50EC30EC29EC25EC23EC2EC49ED11C52BC51BD10C24WC26WC27WD22C28WD7C10BC22BC56BC13BC14BD1C35WD31C37BC41BD32C38WC36W
20:6:9:1:2:1:6,2179.46,20,6,9,1,2,1,6,70.19,10.00,47.37,4.00,5.00,1.00,3672193.00,S1C25SC10SC22SC34SC48SC4SC5SC45SC46SC42SC43SC40SC44SC7SC15SC8SC9SC51SC52SC56SC55SC57SC20SC21SC11SC54SC13SC14SC12SC19SD16C50EC2EC49EC3EC32EC6EC33EC36EC53EC39ED13C47WD23C27WD28C23WD8C24BC26BD14C31BC30BC29BC28BD18C1BC35BD30C41WD31C38BC37BD29C16WC17WC18W
20:6:9:1:2:1:9,3499.46,20,6,9,1,2,1,9,72.25,10.00,43.86,2.00,5.00,3.00,4427849.00,S1C27SC10SC22SC1SC34SC48SC4SC5SC47SC42SC43SC40SC45SC46SC44SC37SC7SC19SC20SC55SC57SC51SC52SC56SC8SC9SC13SC14SC12SC21SC11SC54SD16C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED13C50ED28C23WD27C25ED4C24BC26BD2C31BC30BC29BC28BD1C35WD31C38WD35C15WC16WC17WD29C18W
12:3:19:1:1:1:5,4137.11,12,3,19,1,1,1,5,44.83,6.00,92.98,2.00,2.00,4.00,3285275.00,S1C1SC35SC16SC12SD34C33EC3EC32EC6EC36EC53EC41EC39ED34C38WD21C31BC30BC29BC28BD19C42EC43EC40EC45EC46EC44EC37EC7ED8C24EC26EC25EC23EC27EC50EC2EC49EC4EC5EC34EC48EC47ED28C10BC22BC56BC13BC14BD26C55EC57EC20EC21EC11EC54EC51EC52EC8EC9EC15ED26C19WC18WC17W
12:3:19:1:1:1:2,4108.08,12,3,19,1,1,1,2,42.32,6.00,92.98,2.00,2.00,4.00,2517565.00,S1C45SC44SC7SC13SD16C10EC54EC55EC57EC20EC21EC51EC52EC56EC8EC9ED12C2EC49EC4EC5EC34EC48EC47EC42EC43EC40ED12C1BC35BC15BD26C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED26C22WC11WD14C46BC16BC17BC18BC19BC14BC12BD30C41WD32C38EC37EC6EC33EC3EC32EC36EC53EC39E
12:3:19:1:1:1:3,4050.51,12,3,19,1,1,1,3,43.73,6.00,92.98,2.00,1.00,4.00,2667143.00,S1C35SC37SC38SC7SD19C34WC48WC47WD11C52BC51BC56BD22C13BC14BC12BD28C10EC22EC55EC57EC20EC21EC11EC54EC8EC9EC15EC16EC17EC18EC19ED4C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED4C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED35C45EC46EC42EC43EC5EC4EC40EC44E
12:3:19:1:1:1:4,4131.82,12,3,19,1,1,1,4,41.96,6.00,94.74,3.00,0.00001,4.00,2968411.00,S1C44SC37SC7SD11C10EC22EC55EC57EC20EC21EC11EC54EC8EC9ED23C28EC27EC26EC24EC25EC23EC30EC31EC50EC29ED26C13BC14BC12BD7C16BC17BC18BC19BC15BC46BC38BD4C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED4C52BC51BC56BD2C35EC34EC48EC4EC5EC47EC42EC43EC40EC45E
18:5:15:1:1:1:4,4178.85,18,5,15,1,1,1,4,65.32,9.00,73.68,2.00,3.00,4.00,2993887.00,S1C9SC15SC16SC17SC18SC19SC14SC12SC45SC46SC1SC35SC44SC37SC7SD34C33BC3BC32BD20C31EC30EC29EC27EC26EC24EC25EC23EC50ED22C13BC56BD23C28WD13C40ED27C10EC11EC54EC55EC57EC20EC21EC51EC52EC8ED7C22WD19C2EC49EC6EC4EC5EC34EC48EC47EC42EC43EC53EC41EC39ED31C38WC36W
20:13:8:4:1:2:10,7420.63,20,13,8,4,1,2,10,82.88,22.00,38.60,11.00,4.00,7.00,4690169.00,S1C3SC32SC6SC33SC36SC53SC45SC46SC42SC43SC5SC34SC48SC57SC20SC21SC22SC11SC54SC51SC52SC9SC15SC16SC17SC18SC19SC14SC12SC44SC4SC39SC40SC7SC37SD16C29ED17C50BD21C30BD15C49BD30C41WD19C2ED20C31BD22C56WD23C13BD11C25ED8C26BD1C1BD18C35BD12C47WD24C28ED25C55ED28C10BD27C23WD26C24BD4C27BD29C8ED31C38E
18:5:15:1:1:1:5,3587.20,18,5,15,1,1,1,5,64.36,9.00,77.19,4.00,2.00,3.00,3299350.00,S1C45SC46SC9SC15SC19SC14SC12SC44SC1SC35SC37SC38SC7SD34C33BC3BC32BD21C31BC30BC29BC28BD22C13BC56BD6C24BC26BD5C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC8ED3C25EC27EC50EC34EC48EC4EC5EC47EC42EC43ED26C23WD29C16WC17WC18WD19C2EC49EC6EC36EC53EC41EC39EC40E
18:5:15:1:1:1:7,3368.49,18,5,15,1,1,1,7,63.03,8.00,75.44,1.00,4.00,3.00,3850241.00,S1C4SC5SC42SC43SC40SC45SC46SC13SC14SC12SC15SC19SC44SC7SD34C48WC47WD12C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED10C11WD2C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED1C35WC34WD4C10EC22EC55EC57EC20EC21EC54EC51EC52EC56EC8EC9ED29C16WC17WC18WD31C38BC37B
18:5:15:1:1:1:8,3473.07,18,5,15,1,1,1,8,63.59,9.00,75.44,2.00,4.00,3.00,4107478.00,S1C35SC42SC43SC40SC45SC46SC44SC37SC38SC7SC13SC14SC12SC21SD21C31WD22C28WD25C11WD26C54EC51EC52EC56EC8EC9ED7C22WD8C24EC26EC25EC23EC27EC30EC29EC50ED2C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED19C34BC48BC4BC5BC47BD35C15BC16BC17BC18BC19BC20BC55BC57BC10B
11:5:18:2:1:1:1,3049.79,11,5,18,2,1,1,1,38.74,9.00,89.47,7.00,2.00,2.00,1638398.00,S1C4SC53SC37SC41SC39SC40SD17C31EC30EC29EC28EC27EC26EC24EC25EC23EC50ED17C2BC49BD21C35BC1BD22C52BC51BD22C13BC14BC12BD28C11WD5C54EC8EC9EC21EC44EC42EC43EC5EC34EC48EC33ED19C3BC32BC6BD30C7BC45BC46BC47BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD32C38WC36W
17:17:18:4:3:5:6,12903.42,17,17,18,4,3,5,6,62.90,29.00,87.72,10.00,8.00,14.00,3539720.00,S1C4SC5SC8SC9SC14SC12SC21SD16C30EC29EC28EC27EC25EC2EC49ED16C48ED17C35WD13C50ED12C34ED12C42BC43BC44BC7BC17BC18BC19BC20BD21C31BD15C3ED20C47BD22C6ED23C57ED11C54ED9C52BD8C56WD3C51BD7C11WD6C55ED5C10BD25C26ED24C13BD28C23WD27C24ED26C22WD14C15BD1C32BD1C36EC53EC39EC40EC45EC46ED18C1BD19C33ED30C41WD29C16WD31C38WD32C37E
11:5:18:2:1:1:5,3711.02,11,5,18,2,1,1,5,40.78,9.00,91.23,5.00,3.00,3.00,3274811.00,S1C15SC9SC13SC14SC12SD15C2BC49BD34C4BC5BC47BC42BC43BD30C44WD31C38BC37BC53BD32C6EC33EC3EC32EC36EC41EC39EC40ED32C34EC48EC1EC50EC27EC26EC25EC23EC10EC22EC55EC57ED12C31BC30BC29BC28BD9C35EC45EC46EC7EC16EC17EC18EC19EC20EC21EC11EC54EC51ED4C24WD4C52BC8BD28C56W
11:5:18:2:1:1:4,3625.34,11,5,18,2,1,1,4,39.43,9.00,89.47,6.00,0.00001,3.00,2915386.00,S1C16SC9SC13SC14SC12SC35SD30C7BC45BC46BC15BD29C17BC18BC19BC8BD31C44BD32C38EC37EC4EC5EC34EC48EC47EC42EC43EC40ED8C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED3C52BC51BC56BD2C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED28C10BC22BC55BC57BC20BC21BC11BD27C54B
11:5:18:2:1:1:3,3567.00,11,5,18,2,1,1,3,38.33,8.00,91.23,5.00,1.00,3.00,2696866.00,S1C40SC44SC37SC38SC7SD17C1BD13C31BC30BC29BC28BD12C50BD15C2BC49BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD29C13EC14EC12EC45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36ED29C8EC9EC51EC52EC56EC21EC11EC54EC24EC26ED25C27WD5C25EC35EC4EC42EC43EC53EC41EC39E
11:5:18:2:1:1:2,3474.61,11,5,18,2,1,1,2,41.13,8.00,87.72,5.00,0.00001,3.00,2422607.00,S1C44SC42SC43SC40SC13SC14SC12SD13C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED21C34BC48BC4BC5BC47BD22C28EC27EC26EC24EC25EC23EC30EC31EC50EC29ED14C1BC35BD30C7BC45BC46BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC56BD29C8EC9EC51EC52EC21EC11EC54ED31C38BC37B
12:5:19:1:1:2:7,4870.53,12,5,19,1,1,2,7,43.33,8.00,92.98,2.00,2.00,5.00,3927017.00,S1C13SC14SC12SC54SD13C35BC2BC49BC4BD13C40ED26C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED4C22WC11WD2C1ED33C42EC43EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41EC39ED35C15BC16BC17BC18BC19BC20BC55BC57BC10BD31C38WD32C37EC45EC46EC44EC7EC8EC9EC51EC52EC56EC21E
12:5:19:1:1:2:6,4918.89,12,5,19,1,1,2,6,44.10,9.00,92.98,3.00,1.00,5.00,3521891.00,S1C45SC46SC40SC44SD21C35BD12C50EC2EC49EC4EC5EC34EC48EC47EC42EC43ED6C25EC23EC27EC10EC22EC55EC57EC20EC21EC11EC54ED4C24BC26BD2C31BC30BC29BC28BD1C1ED28C51EC52EC56EC8EC9EC13EC14EC12EC15EC16ED27C19WC18WC17WC7WD32C38EC37EC6EC33EC3EC32EC36EC53EC41EC39E
12:5:19:1:1:2:4,5563.54,12,5,19,1,1,2,4,42.53,9.00,96.49,2.00,1.00,6.00,2936379.00,S1C7SC40SD15C2BC49BC4BD19C35WD12C50EC31EC30EC29EC28EC27EC26EC24EC25EC23ED11C55EC57EC20EC21EC11EC54EC51EC52EC56EC8EC9ED9C10EC22ED2C1ED26C13EC14EC12EC15EC16EC17EC18EC19EC44EC42EC43ED35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED32C38BC37BC39B
12:5:19:1:1:2:3,4870.90,12,5,19,1,1,2,3,42.72,9.00,94.74,1.00,4.00,5.00,2605988.00,S1C44SC46SC7SD16C34EC48EC4EC5EC47EC42EC43EC40EC45ED8C35EC50EC31EC30EC29EC28EC27EC25EC10EC22EC55EC57EC20ED3C52BC51BC56BD7C24EC26ED4C11EC54EC8EC9EC13EC14EC12EC18EC19EC21ED26C23WD18C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED35C15WC16WC17WD32C38WD32C37W
12:5:19:1:1:2:2,4834.66,12,5,19,1,1,2,2,41.91,8.00,92.98,2.00,1.00,5.00,2313555.00,S1C35SC46SC15SC12SD13C44ED10C11WD22C34EC48EC4EC5EC47EC42EC43EC40EC45ED5C24EC26EC25EC23EC28EC27EC30EC31EC50EC29EC10EC22EC55ED4C52BC51BC56BD1C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED31C38BC37BD32C7EC16EC17EC18EC19EC20EC57EC21EC54EC8EC9EC13EC14E
